time/episodes,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss
12980,4155,37,156623,10.86386496,18.15,,,0.004999999888241291,146622,16.031017303466797,5e-05,-0.20702551305294037
12984,4156,37,156695,10.21982791,17.99,,,0.004999999888241291,146694,3.2056336402893066,5e-05,0.5510920882225037
12988,4159,37,156783,9.64001046,18.16,,,0.004999999888241291,146782,3.0277037620544434,5e-05,1.5732841491699219
12992,4160,37,156856,9.524731590000002,18.01,,,0.004999999888241291,146855,3.7609596252441406,5e-05,0.15051984786987305
12996,4162,37,156944,9.158155800000001,18.01,,,0.004999999888241291,146943,5.493624687194824,5e-05,2.4067721366882324
13000,4165,37,157032,8.769017130000002,18.01,,,0.004999999888241291,147031,3.9307706356048584,5e-05,-0.6629427075386047
13004,4167,37,157120,8.231482199999999,18.01,,,0.004999999888241291,147119,4.858287334442139,5e-05,-0.41473495960235596
13008,4168,37,157179,8.015777540000002,17.92,,,0.004999999888241291,147178,2.4548087120056152,5e-05,1.29892098903656
13012,4171,37,157252,7.707629549999999,17.98,,,0.004999999888241291,147251,4.800599575042725,5e-05,2.476656913757324
13016,4173,37,157340,8.63809398,18.19,,,0.004999999888241291,147339,3.3730247020721436,5e-05,1.8846852779388428
13020,4175,37,157428,9.73021867,18.54,,,0.004999999888241291,147427,3.404446601867676,5e-05,0.8743689656257629
13024,4176,37,157479,8.70463821,18.19,,,0.004999999888241291,147478,7.6023664474487305,5e-05,2.2217507362365723
13028,4179,37,157567,9.45555551,18.36,,,0.004999999888241291,147566,4.124790668487549,5e-05,1.7437903881072998
13032,4181,37,157643,9.22152139,18.24,,,0.004999999888241291,147642,4.525697231292725,5e-05,3.972198963165283
13036,4183,37,157725,10.08446239,18.53,,,0.004999999888241291,147724,5.117310523986816,5e-05,1.6164194345474243
13040,4185,37,157805,10.33894552,18.45,,,0.004999999888241291,147804,3.3616983890533447,5e-05,0.18426820635795593
13044,4188,37,157893,10.835350070000002,18.93,,,0.004999999888241291,147892,5.677578926086426,5e-05,2.9826126098632812
13048,4190,37,157981,11.038419319999997,19.13,,,0.004999999888241291,147980,1.9042878150939941,5e-05,1.6681917905807495
13052,4191,37,158053,10.95923515,19.17,,,0.004999999888241291,148052,3.5868759155273438,5e-05,2.673832416534424
13056,4193,37,158120,11.000065610000002,19.07,,,0.004999999888241291,148119,3.2097535133361816,5e-05,1.4914649724960327
13060,4195,37,158187,10.17200335,19.22,,,0.004999999888241291,148186,6.709840774536133,5e-05,2.270236015319824
13064,4196,37,158268,10.45166588,19.2,,,0.004999999888241291,148267,4.232172966003418,5e-05,3.287720203399658
13068,4198,37,158324,10.5781251,19.0,,,0.004999999888241291,148323,4.695925712585449,5e-05,1.8092913627624512
13072,4200,37,158395,9.8706678,19.11,,,0.004999999888241291,148394,4.16118049621582,5e-05,1.7340002059936523
13076,4202,37,158483,10.505565469999999,19.21,,,0.004999999888241291,148482,6.661161422729492,5e-05,1.8801065683364868
13080,4204,37,158571,11.15277772,19.48,,,0.004999999888241291,148570,3.4399309158325195,5e-05,1.8877449035644531
13084,4206,37,158643,11.639719389999998,19.48,,,0.004999999888241291,148642,4.263795852661133,5e-05,2.0305893421173096
13088,4208,37,158712,11.317061639999999,19.29,,,0.004999999888241291,148711,5.792829513549805,5e-05,2.576673984527588
13092,4209,37,158768,10.88969776,19.12,,,0.004999999888241291,148767,6.643380165100098,5e-05,2.0556507110595703
13096,4210,37,158832,10.43895906,18.88,,,0.004999999888241291,148831,5.131753444671631,5e-05,-0.18988612294197083
13100,4212,37,158892,10.881023899999995,18.6,,,0.004999999888241291,148891,2.8100452423095703,5e-05,2.5928268432617188
13104,4213,37,158958,10.779349360000001,18.38,,,0.004999999888241291,148957,5.599496364593506,5e-05,-0.18194448947906494
13108,4215,37,159031,10.852160499999998,18.52,,,0.004999999888241291,149030,23.078327178955078,5e-05,3.2066431045532227
13112,4217,37,159119,11.224586649999999,18.67,,,0.004999999888241291,149118,6.929512977600098,5e-05,1.242449402809143
13116,4219,37,159207,10.402008230000002,18.67,,,0.004999999888241291,149206,3.6913366317749023,5e-05,3.0378026962280273
13120,4221,37,159295,9.68534408,18.67,,,0.004999999888241291,149294,6.475429534912109,5e-05,2.3237812519073486
13124,4223,37,159373,11.08721453,18.94,,,0.004999999888241291,149372,4.64778995513916,5e-05,-0.18416154384613037
13128,4226,37,159461,11.1480027,18.94,,,0.004999999888241291,149460,4.641966819763184,5e-05,1.8410704135894775
13132,4228,37,159549,11.299674990000003,19.06,,,0.004999999888241291,149548,3.8508191108703613,5e-05,1.8212944269180298
13136,4231,37,159637,11.545102990000002,19.12,,,0.004999999888241291,149636,3.328436851501465,5e-05,3.746751308441162
13140,4233,37,159704,10.759689010000002,18.99,,,0.004999999888241291,149703,12.621078491210938,5e-05,2.7639403343200684
13144,4235,37,159788,10.06368754,18.95,,,0.004999999888241291,149787,2.715665817260742,5e-05,2.297396659851074
13148,4238,37,159876,10.24042502,18.95,,,0.004999999888241291,149875,6.327254295349121,5e-05,1.183309555053711
13152,4240,37,159955,11.233867029999999,19.02,,,0.004999999888241291,149954,2.6713476181030273,5e-05,1.5470223426818848
,,,160000,,,20.2,21.818333000000003,0.004999999888241291,149999,5.585333347320557,5e-05,2.209825038909912
13156,4245,37,160034,11.76279886,19.14,,,0.004999999888241291,150033,4.024287700653076,5e-05,3.247797966003418
13160,4247,37,160113,12.437494029999998,19.26,,,0.004999999888241291,150112,15.163494110107422,5e-05,3.045616626739502
13164,4250,37,160201,12.532429209999998,19.33,,,0.004999999888241291,150200,4.907242774963379,5e-05,2.2782576084136963
13168,4252,37,160289,12.007865869999998,19.65,,,0.004999999888241291,150288,8.701635360717773,5e-05,2.135359287261963
13172,4253,37,160350,12.272925360000002,19.55,,,0.004999999888241291,150349,4.893026351928711,5e-05,2.7971222400665283
13176,4255,37,160429,11.7713885,19.46,,,0.004999999888241291,150428,3.914665460586548,5e-05,0.879605770111084
13180,4257,37,160514,11.424389180000002,19.43,,,0.004999999888241291,150513,3.188231945037842,5e-05,1.1041898727416992
13184,4259,37,160598,10.391240619999998,19.55,,,0.004999999888241291,150597,3.791705369949341,5e-05,1.1972178220748901
13188,4261,37,160674,10.751846350000001,19.62,,,0.004999999888241291,150673,4.15891695022583,5e-05,4.109795570373535
13192,4263,37,160755,11.17970996,19.87,,,0.004999999888241291,150754,6.588129997253418,5e-05,2.2761106491088867
13196,4265,37,160801,11.55713126,19.69,,,0.004999999888241291,150800,7.341945648193359,5e-05,3.3904662132263184
13200,4267,37,160889,11.161778270000003,19.97,,,0.004999999888241291,150888,3.023603916168213,5e-05,1.473787546157837
13204,4269,37,160977,11.516009830000003,20.19,,,0.004999999888241291,150976,4.538755893707275,5e-05,1.5975408554077148
13208,4271,37,161065,11.08223175,20.34,,,0.004999999888241291,151064,4.502416133880615,5e-05,2.424178123474121
13212,4272,37,161123,10.661102759999999,20.04,,,0.004999999888241291,151122,5.597284317016602,5e-05,2.176081895828247
13216,4275,37,161211,11.06372817,20.04,,,0.004999999888241291,151210,9.677098274230957,5e-05,1.3575563430786133
13220,4277,37,161284,11.033064709999998,19.89,,,0.004999999888241291,151283,4.2776689529418945,5e-05,0.06733161211013794
13224,4279,37,161372,10.667029990000001,19.99,,,0.004999999888241291,151371,4.552416801452637,5e-05,2.384078025817871
13228,4281,37,161441,10.293946029999997,19.8,,,0.004999999888241291,151440,4.433164119720459,5e-05,3.2848339080810547
13232,4283,37,161508,9.684247419999998,19.59,,,0.004999999888241291,151507,3.9631004333496094,5e-05,2.1590375900268555
13236,4285,37,161583,8.870763369999999,19.46,,,0.004999999888241291,151582,3.5024304389953613,5e-05,1.6466004848480225
13240,4287,37,161655,9.1861658,19.51,,,0.004999999888241291,151654,4.826929092407227,5e-05,1.459474802017212
13244,4290,37,161743,10.18163647,19.55,,,0.004999999888241291,151742,6.830009937286377,5e-05,1.1430349349975586
13248,4293,37,161813,10.02352917,19.37,,,0.004999999888241291,151812,3.9325904846191406,5e-05,1.9777553081512451
13252,4296,37,161892,8.450132159999999,19.37,,,0.004999999888241291,151891,4.043031215667725,5e-05,0.41501951217651367
13256,4298,37,161973,8.71517773,19.39,,,0.004999999888241291,151972,4.029230117797852,5e-05,1.504141926765442
13260,4300,37,162046,8.03491359,19.33,,,0.004999999888241291,152045,3.699148654937744,5e-05,1.2379851341247559
13264,4302,37,162105,7.44342758,19.04,,,0.004999999888241291,152104,4.077714443206787,5e-05,2.0875356197357178
13268,4305,37,162192,7.752693950000001,19.03,,,0.004999999888241291,152191,4.334949016571045,5e-05,2.3552258014678955
13272,4307,37,162268,7.8234215900000015,19.18,,,0.004999999888241291,152267,4.045522689819336,5e-05,0.6942960023880005
13276,4309,37,162356,8.342133780000001,19.27,,,0.004999999888241291,152355,2.7118148803710938,5e-05,2.3807754516601562
13280,4310,37,162415,7.982045719999999,19.01,,,0.004999999888241291,152414,13.736907005310059,5e-05,2.9120988845825195
13284,4312,37,162490,7.824364449999999,18.92,,,0.004999999888241291,152489,3.9533162117004395,5e-05,1.6729799509048462
13288,4314,37,162559,7.8715794500000005,18.85,,,0.004999999888241291,152558,4.1495184898376465,5e-05,1.557420015335083
13292,4317,37,162647,7.697995079999999,18.92,,,0.004999999888241291,152646,3.9034605026245117,5e-05,1.7226107120513916
13296,4319,37,162726,7.8550994900000015,19.25,,,0.004999999888241291,152725,2.3801088333129883,5e-05,1.554524302482605
13300,4322,37,162808,8.263828109999999,19.19,,,0.004999999888241291,152807,4.070577144622803,5e-05,1.3121728897094727
13304,4324,37,162875,7.9732021,18.98,,,0.004999999888241291,152874,8.518147468566895,5e-05,3.034177780151367
13308,4326,37,162942,7.554940829999998,18.77,,,0.004999999888241291,152941,6.529336452484131,5e-05,1.9217498302459717
13312,4328,37,163020,8.022054279999999,18.97,,,0.004999999888241291,153019,6.595351219177246,5e-05,2.4834563732147217
13316,4330,37,163099,7.5398700000000005,18.88,,,0.004999999888241291,153098,5.936596870422363,5e-05,0.2958484888076782
13320,4334,37,163187,7.727555500000001,19.03,,,0.004999999888241291,153186,3.1406219005584717,5e-05,0.7184780240058899
13324,4336,37,163273,6.806782649999998,19.01,,,0.004999999888241291,153272,5.052192211151123,5e-05,2.850691318511963
13328,4339,37,163344,6.2330020999999975,19.03,,,0.004999999888241291,153343,3.1823065280914307,5e-05,2.256439208984375
13332,4341,37,163427,6.891615739999999,19.19,,,0.004999999888241291,153426,5.187595367431641,5e-05,2.693800449371338
13336,4344,37,163515,7.837315210000001,19.32,,,0.004999999888241291,153514,6.594738960266113,5e-05,3.4501044750213623
13340,4346,37,163603,8.058754279999999,19.48,,,0.004999999888241291,153602,4.470580101013184,5e-05,-0.17081588506698608
13344,4349,37,163691,7.94923851,19.48,,,0.004999999888241291,153690,3.873037338256836,5e-05,1.9181309938430786
13348,4351,37,163761,8.15823192,19.48,,,0.004999999888241291,153760,7.6750030517578125,5e-05,-0.20910489559173584
13352,4354,37,163849,9.595559020000001,19.57,,,0.004999999888241291,153848,3.7405009269714355,5e-05,1.8652418851852417
13356,4356,37,163937,8.430012370000002,19.64,,,0.004999999888241291,153936,9.015969276428223,5e-05,0.7394259572029114
13360,4358,37,164015,9.677857970000002,19.69,,,0.004999999888241291,154014,4.56893253326416,5e-05,-0.38822779059410095
13364,4360,37,164077,9.71982145,19.72,,,0.004999999888241291,154076,3.9779703617095947,5e-05,-1.940708875656128
13368,4362,37,164157,9.55468612,19.65,,,0.004999999888241291,154156,3.589442253112793,5e-05,1.0587451457977295
13372,4365,37,164245,10.686234740000002,19.77,,,0.004999999888241291,154244,3.639249324798584,5e-05,1.614123821258545
13376,4367,37,164333,10.0212764,19.77,,,0.004999999888241291,154332,2.9631149768829346,5e-05,0.7635293006896973
13380,4369,37,164403,9.981300339999999,19.88,,,0.004999999888241291,154402,4.783618927001953,5e-05,0.5168205499649048
13384,4370,37,164479,11.365446570000001,19.89,,,0.004999999888241291,154478,3.795464038848877,5e-05,-1.4011170864105225
13388,4372,37,164555,11.298498249999998,19.96,,,0.004999999888241291,154554,4.120258808135986,5e-05,2.2688558101654053
13392,4374,37,164630,10.608350950000002,19.83,,,0.004999999888241291,154629,4.387171268463135,5e-05,0.9234275221824646
13396,4376,37,164713,10.003624219999999,19.87,,,0.004999999888241291,154712,3.5702362060546875,5e-05,1.0652259588241577
13400,4378,37,164780,9.6562979,19.72,,,0.004999999888241291,154779,2.884946823120117,5e-05,2.164856433868408
13404,4380,37,164868,9.68611336,19.93,,,0.004999999888241291,154867,3.5351407527923584,5e-05,-0.045603618025779724
13408,4382,37,164942,10.498176569999998,20.0,,,0.004999999888241291,154941,3.975508689880371,5e-05,0.7389688491821289
13412,4384,37,165021,9.8601917,20.01,,,0.004999999888241291,155020,5.239955425262451,5e-05,3.2675185203552246
13416,4386,37,165088,10.199844540000003,19.89,,,0.004999999888241291,155087,3.893864631652832,5e-05,1.7170288562774658
13420,4388,37,165160,10.033888269999998,19.73,,,0.004999999888241291,155159,4.881319522857666,5e-05,0.638145923614502
13424,4390,37,165231,11.01230517,19.58,,,0.004999999888241291,155230,4.61379861831665,5e-05,1.3824636936187744
13428,4392,37,165316,11.097684739999998,19.72,,,0.004999999888241291,155315,6.632349014282227,5e-05,2.429572582244873
13432,4394,37,165402,10.26670865,19.75,,,0.004999999888241291,155401,4.416864395141602,5e-05,0.9797229766845703
13436,4396,37,165490,10.306094559999998,19.75,,,0.004999999888241291,155489,3.272059202194214,5e-05,0.5993797779083252
13440,4398,37,165539,10.06151277,19.36,,,0.004999999888241291,155538,2.6288318634033203,5e-05,-2.5445716381073
13444,4399,37,165611,9.381432129999999,19.2,,,0.004999999888241291,155610,6.679806709289551,5e-05,2.5518383979797363
13448,4401,37,165699,8.63706716,19.38,,,0.004999999888241291,155698,4.3274946212768555,5e-05,-0.997724175453186
13452,4404,37,165781,8.276419409999999,19.32,,,0.004999999888241291,155780,3.995265007019043,5e-05,2.275118827819824
13456,4406,37,165854,8.382350460000001,19.17,,,0.004999999888241291,155853,3.863938808441162,5e-05,2.2885475158691406
13460,4408,37,165942,8.230444320000002,19.27,,,0.004999999888241291,155941,5.320827007293701,5e-05,2.350843906402588
13464,4410,37,166024,8.366914450000001,19.47,,,0.004999999888241291,156023,5.12302303314209,5e-05,1.8402824401855469
13468,4413,37,166112,8.82938265,19.55,,,0.004999999888241291,156111,5.670037269592285,5e-05,1.2469713687896729
13472,4416,37,166198,7.556294050000002,19.53,,,0.004999999888241291,156197,3.242356061935425,5e-05,2.3702235221862793
13476,4418,37,166269,8.2273159,19.36,,,0.004999999888241291,156268,5.4330735206604,5e-05,1.090402603149414
13480,4421,37,166357,8.031925889999998,19.54,,,0.004999999888241291,156356,6.361944675445557,5e-05,3.1478209495544434
13484,4423,37,166435,7.274229929999999,19.56,,,0.004999999888241291,156434,5.281289100646973,5e-05,1.8982555866241455
13488,4425,37,166509,6.96363156,19.54,,,0.004999999888241291,156508,7.360350608825684,5e-05,-0.5077797174453735
13492,4429,37,166591,7.773683569999999,19.61,,,0.004999999888241291,156590,2.891932487487793,5e-05,1.9296807050704956
13496,4431,37,166664,8.46826845,19.51,,,0.004999999888241291,156663,4.379570007324219,5e-05,0.9253557920455933
13500,4433,37,166752,8.6291592,19.72,,,0.004999999888241291,156751,2.4582366943359375,5e-05,0.5997256636619568
13504,4435,37,166832,8.306770280000002,19.64,,,0.004999999888241291,156831,10.359882354736328,5e-05,2.846553325653076
13508,4438,37,166911,8.536426960000002,19.69,,,0.004999999888241291,156910,2.8813982009887695,5e-05,2.4786744117736816
13512,4439,37,166972,8.79152401,19.51,,,0.004999999888241291,156971,3.475355625152588,5e-05,1.1848862171173096
13516,4441,37,167053,8.44383674,19.65,,,0.004999999888241291,157052,6.3771281242370605,5e-05,1.5802421569824219
13520,4443,37,167128,8.128593370000003,19.68,,,0.004999999888241291,157127,4.777913570404053,5e-05,1.6177586317062378
13524,4446,37,167216,7.987180510000003,19.85,,,0.004999999888241291,157215,8.84170913696289,5e-05,1.9713853597640991
13528,4447,37,167288,8.1464583,19.72,,,0.004999999888241291,157287,6.686823844909668,5e-05,0.8471087217330933
13532,4450,37,167376,8.74003372,19.74,,,0.004999999888241291,157375,7.54799747467041,5e-05,3.4868884086608887
13536,4451,37,167441,8.233350069999998,19.51,,,0.004999999888241291,157440,5.140778541564941,5e-05,2.5394883155822754
13540,4453,37,167529,8.849506439999999,19.9,,,0.004999999888241291,157528,2.413311243057251,5e-05,0.2647140324115753
13544,4456,37,167608,9.13026874,19.97,,,0.004999999888241291,157607,3.0683774948120117,5e-05,2.5665013790130615
13548,4457,37,167679,9.901892460000001,19.8,,,0.004999999888241291,157678,3.950692892074585,5e-05,-1.0830228328704834
13552,4460,37,167767,9.164118089999999,19.86,,,0.004999999888241291,157766,3.5652079582214355,5e-05,3.215394973754883
13556,4462,37,167855,10.06578619,20.01,,,0.004999999888241291,157854,3.928861618041992,5e-05,0.3344508111476898
13560,4464,37,167922,9.96104786,19.8,,,0.004999999888241291,157921,3.307766914367676,5e-05,2.533499240875244
13564,4466,37,168010,10.13447621,19.86,,,0.004999999888241291,158009,4.432182788848877,5e-05,1.3143454790115356
13568,4468,37,168098,10.416204330000001,19.86,,,0.004999999888241291,158097,3.782130241394043,5e-05,0.9390413761138916
13572,4471,37,168183,9.73513303,19.85,,,0.004999999888241291,158182,3.36499285697937,5e-05,-1.2819095849990845
13576,4473,37,168253,9.581668890000001,19.84,,,0.004999999888241291,158252,1.3810210227966309,5e-05,2.709425926208496
13580,4475,37,168335,10.1823429,19.78,,,0.004999999888241291,158334,4.344886779785156,5e-05,1.8501217365264893
13584,4478,37,168423,10.098040990000001,19.88,,,0.004999999888241291,158422,6.189811706542969,5e-05,-1.8135273456573486
13588,4480,37,168485,9.92801111,19.76,,,0.004999999888241291,158484,4.694394111633301,5e-05,0.8351122736930847
